Time,RS_AccelX,RS_AccelY,RS_AccelZ,RS_GyroX,RS_GyroY,RS_GyroZ,RA_AccelX,RA_AccelY,RA_AccelZ,RA_GyroX,RA_GyroY,RA_GyroZ,RT_AccelX,RT_AccelY,RT_AccelZ,RT_GyroX,RT_GyroY,RT_GyroZ,LT_AccelX,LT_AccelY,LT_AccelZ,LT_GyroX,LT_GyroY,LT_GyroZ,LA_AccelX,LA_AccelY,LA_AccelZ,LA_GyroX,LA_GyroY,LA_GyroZ,LS_AccelX,LS_AccelY,LS_AccelZ,LS_GyroX,LS_GyroY,LS_GyroZ,Left_Force,Right_Force,LS_GyroX_filtered,LS_GyroY_filtered,LS_GyroZ_filtered,LT_GyroX_filtered,LT_GyroY_filtered,LT_GyroZ_filtered,LA_GyroX_filtered,LA_GyroY_filtered,LA_GyroZ_filtered,RS_GyroX_filtered,RS_GyroY_filtered,RS_GyroZ_filtered,RT_GyroX_filtered,RT_GyroY_filtered,RT_GyroZ_filtered,RA_GyroX_filtered,RA_GyroY_filtered,RA_GyroZ_filtered,Left_Knee_Angle,Gait_Phase
44989,-0.02,0.15,0.98,1.06,-1.57,0.76,0.03,0.15,0.93,0.11,-0.44,1.36,0.03,0.11,1.02,1.95,-1.03,0.34,0.0,0.05,0.91,5.56,4.22,2.06,0.02,0.11,0.95,1.21,1.49,1.99,0.02,0.11,0.93,2.61,1.08,1.65,1875.3252107658325,913.4596971422804,1.7314483392734905,1.8077189863739687,0.6354891201967341,1.1711666996077776,3.8721514831428676,2.9089491868379396,0.6460290494359195,2.077583997768291,0.7314959061516509,1.2398412290865317,-3.878184186775897,6.444330682628189,1.5204653617027655,-3.0401607694857278,1.1927931635297713,-0.5640628321021484,0.38441593243985184,7.9687526279390335,-3.112386702397097,Stance
44993,-0.02,0.16,0.99,0.87,-1.73,0.73,0.02,0.14,0.93,0.14,-0.48,1.35,0.02,0.1,1.02,2.08,-0.89,0.15,0.0,0.06,0.91,5.53,3.65,1.82,0.02,0.11,0.95,1.21,1.24,1.85,0.03,0.12,0.92,2.66,1.27,1.83,1876.091572617077,912.887623422603,1.6811361707982149,1.8032670610404848,0.6721537147100693,1.13764764789715,3.7724122320424267,2.8122895430391295,0.6198285096342957,2.041280763405067,0.7634181233985637,1.2694153359857447,-3.9115826361708073,6.455499490210267,1.5868871445470645,-3.05291827978019,1.2252356226339123,-0.5211694457153526,0.3907570698718229,7.947345719918376,-3.1221394832939438,Stance
44997,-0.03,0.15,0.99,0.87,-1.73,0.74,0.02,0.14,0.93,0.29,-0.62,1.15,0.02,0.11,1.02,2.12,-0.97,0.09,0.01,0.06,0.91,5.2,3.6,1.85,0.01,0.12,0.95,1.11,1.18,1.71,0.03,0.11,0.92,2.65,1.11,1.66,1868.8539765123749,913.1865837632216,1.6103402836912493,1.8018776571515682,0.698891959461221,1.0947027765854243,3.682013829428651,2.718265761902524,0.5795288219408468,2.0027437495113696,0.7815283023709197,1.310566997511174,-3.9431770032662845,6.463683746638511,1.6698670336812602,-3.0720539457834692,1.2669354277952671,-0.474155972426712,0.3993514684477098,7.925796689965925,-3.1313601553914046,Stance
45001,-0.03,0.15,0.99,1.09,-2.05,0.77,0.01,0.14,0.92,0.41,-0.43,1.31,0.03,0.1,1.02,2.53,-0.92,0.16,0.02,0.06,0.91,5.58,3.67,1.73,0.02,0.11,0.95,1.21,1.16,1.79,0.03,0.13,0.92,2.4,1.22,2.03,1871.3995058775583,913.8036554736956,1.5207144476902847,1.8038983413223069,0.7160750677983658,1.0383229412212462,3.6064346897701305,2.624629323414689,0.5263191763370498,1.9626971263211663,0.7873828382178693,1.3654544130435138,-3.9699984929676293,6.468613997747809,1.7611231112193342,-3.0984770238761294,1.320170043460193,-0.4242733550064901,0.4100200623356146,7.904731345649192,-3.140081861132528,Stance
45005,-0.03,0.15,0.99,1.04,-1.61,0.78,0.02,0.14,0.93,0.28,-0.25,1.17,0.02,0.11,1.02,2.57,-1.18,0.15,0.02,0.06,0.92,5.94,3.74,1.58,0.02,0.11,0.94,0.79,1.22,1.9,0.03,0.12,0.92,1.96,1.13,1.79,1877.7093236737712,914.4424397398697,1.4167906589439438,1.8090192974299195,0.7242860636988288,0.9632507257760073,3.5469651943688407,2.5291889058302908,0.4630503088007064,1.9218367888251435,0.7825259057037569,1.4357302342694864,-3.9891733589437495,6.470999422534067,1.8526948043521219,-3.1314590312108974,1.3859758060377345,-0.37310375268058127,0.42188328855404306,7.884226863594846,-3.1483455541856182,Stance
45009,-0.03,0.15,0.98,0.95,-1.8,0.49,0.01,0.14,0.94,0.47,-0.52,1.14,0.03,0.1,1.02,2.69,-1.23,0.49,0.01,0.06,0.92,5.73,3.94,1.63,0.02,0.12,0.94,0.82,1.02,1.8,0.03,0.12,0.92,1.8,1.29,1.73,1873.5262774728044,914.2188457106174,1.3046748079973707,1.8162428245612101,0.7245905570468262,0.8647623500609206,3.5015544885953114,2.430058979929788,0.3937921277971575,1.8808617135276944,0.768492502332612,1.522456210109782,-3.9981630271896202,6.472684790104492,1.9378797772364236,-3.1690519040010114,1.4638074616645185,-0.32252753591086814,0.43383704708240534,7.864070659634847,-3.156199538704363,Stance
45013,-0.02,0.14,0.99,0.99,-2.02,0.47,0.02,0.14,0.94,0.56,-0.38,1.21,0.03,0.1,1.02,2.9,-1.24,0.39,0.01,0.06,0.92,5.66,3.89,1.55,0.02,0.11,0.94,0.58,1.02,1.69,0.03,0.12,0.92,1.85,1.35,1.89,1876.911723144404,913.606312786488,1.1903562334594378,1.8240952990673358,0.7183235399470314,0.7408111037332626,3.4663107499022856,2.3260263002330808,0.32292653858773734,1.8405068661409065,0.7470518154882706,1.6255007077578068,-3.9945206091777186,6.476242535359644,2.011896756353257,-3.2088738958116263,1.5517897834217875,-0.27490378506024016,0.444872413540301,7.844009201344603,-3.1636953033159205,Stance
45017,-0.04,0.14,0.99,1.1,-1.99,0.45,0.01,0.14,0.93,0.73,-0.19,0.92,0.02,0.1,1.02,2.75,-1.29,0.71,0.02,0.06,0.92,5.46,3.94,1.42,0.03,0.12,0.94,0.66,1.02,1.69,0.03,0.12,0.91,1.75,1.27,1.75,1878.7383347814664,912.90197589481,1.0789617889329572,1.8310905690675254,0.7068039148429818,0.5929087789000632,3.4368693140856923,2.2171771926877306,0.25433652386089795,1.8013251870776896,0.7200076190491362,1.742455474881183,-3.976335157411962,6.4840777681770625,2.072206324229354,-3.2486814091323533,1.6472133086375715,-0.23288475183092894,0.45394044668149863,7.82390588333668,-3.170884376227441,Stance
45021,-0.03,0.15,0.99,1.65,-1.98,0.46,0.02,0.15,0.93,0.83,-0.32,1.11,0.02,0.1,1.02,2.92,-1.21,0.69,0.01,0.06,0.92,5.27,3.97,1.09,0.03,0.12,0.94,0.56,0.97,1.68,0.03,0.12,0.91,1.37,1.37,1.73,1877.3153192222896,913.1770342684345,0.974860173102623,1.8360736487893603,0.6913358067375779,0.42600653133418054,3.409283594779321,2.10531043516038,0.19109169222095854,1.7635833971298445,0.6887967499791656,1.8680720635550516,-3.9434049147450536,6.497785785993438,2.1185361744649187,-3.2864522630014728,1.7469446801892146,-0.19877230366372925,0.46015903798690455,7.803759399757915,-3.177817361369276,Stance
45025,-0.03,0.14,0.99,2.08,-1.87,0.47,0.01,0.15,0.93,0.6,-0.2,0.98,0.02,0.09,1.03,2.84,-1.45,0.84,0.01,0.06,0.92,4.95,3.76,0.92,0.02,0.12,0.94,0.54,0.97,1.71,0.04,0.13,0.92,1.48,1.29,1.75,1879.4688555002456,912.6510192885904,0.8814827110468519,1.8382881320585882,0.6731249148240752,0.24804605282275985,3.380484514687555,1.9935982176193388,0.13552362513507174,1.7273923563146816,0.6544040962289678,1.995169451743943,-3.8980648963905997,6.518036691960738,2.152598516082128,-3.3202603932934216,1.8477139015672492,-0.1739526187795577,0.46332729350806967,7.783690796900427,-3.1845427624717786,Stance
45029,-0.02,0.15,0.98,1.92,-1.54,0.4,0.03,0.14,0.93,0.76,-0.4,0.85,0.03,0.1,1.03,2.77,-1.41,0.98,0.02,0.06,0.92,4.48,3.7,0.79,0.02,0.12,0.95,0.36,0.9,1.65,0.03,0.12,0.91,1.4,1.42,1.75,1879.293848970357,913.5070634930596,0.800886704588938,1.8374050046102643,0.6531600933618861,0.0690643162408058,3.348226352440526,1.8857366260263404,0.08930757430241097,1.6928422286495823,0.6175989347192764,2.116708922148343,-3.845226444147661,6.544638324250007,2.17767358641748,-3.3483843158178757,1.9462771447077067,-0.15896739831232978,0.4640682411602393,7.764094229902942,-3.1911039341674434,Stance
45033,-0.03,0.14,0.98,2.21,-1.2,0.4,0.01,0.14,0.93,0.91,-0.33,0.85,0.03,0.1,1.02,2.69,-1.37,1.1,0.01,0.06,0.92,4.02,3.72,0.73,0.02,0.12,0.95,0.37,0.82,1.47,0.03,0.12,0.92,1.31,1.31,1.65,1882.4498788199312,912.2761498145044,0.7337836902902466,1.8336398066172837,0.6322750291586533,-0.10051909219555516,3.3105753084864182,1.785306379165107,0.053237345012232984,1.660002294760204,0.5790978974521022,2.227349688951545,-3.7914855667261067,6.576455981233725,2.197962379353899,-3.369655602821876,2.039581529216368,-0.1538928452639124,0.46353198728761963,7.7456412781348165,-3.197536128658062,Stance
45037,-0.02,0.14,0.99,1.91,-1.4,0.55,0.02,0.15,0.92,0.95,-0.45,0.89,0.03,0.1,1.03,2.64,-1.53,1.09,0.02,0.06,0.92,3.95,3.66,0.45,0.02,0.12,0.95,0.4,0.68,1.55,0.03,0.12,0.92,1.32,1.38,1.73,1881.3560541187112,913.6477261415174,0.6798230907912127,1.8278602391653997,0.6111910894120902,-0.25222256138642846,3.2655319572686117,1.695561392625995,0.0268851744297987,1.6286712991509809,0.5393692943008265,2.3235609041743395,-3.743544421853706,6.611260448823685,2.217628523464888,-3.383654154681468,2.1249951290357543,-0.15811973835824236,0.46289981378014255,7.72912853109909,-3.2038667929544995,Stance
45041,-0.02,0.15,0.98,2.21,-1.12,0.69,0.02,0.15,0.93,0.73,-0.24,0.68,0.03,0.1,1.03,2.74,-1.24,1.44,0.01,0.06,0.93,3.84,3.7,0.29,0.02,0.11,0.94,0.52,0.9,1.56,0.03,0.12,0.92,1.28,1.31,1.61,1882.673127816019,912.0487719597976,0.637757911678404,1.821593454849908,0.5904950040791159,-0.38137325812215983,3.211098227658189,1.6191322365082275,0.00863715256194062,1.5980046635578184,0.49841217039713537,2.402865196794515,-3.707044672370232,6.645963016845992,2.2398880577387295,-3.3906855676536996,2.200493411893336,-0.1697424779238315,0.4630008720689388,7.715546067311036,-3.210118405480096,Stance
45045,-0.03,0.14,0.97,2.44,-1.02,0.76,0.02,0.15,0.93,0.31,-0.34,0.6,0.02,0.11,1.02,2.63,-1.38,1.22,0.01,0.06,0.92,3.71,3.77,0.5,0.02,0.12,0.94,0.43,0.88,1.47,0.02,0.12,0.92,1.1,1.18,1.52,1883.815778882596,914.9640529396266,0.6055014637323919,1.816867659767165,0.5705505274979168,-0.4878494029160919,3.1456829079595896,1.5575314726107559,-0.0038162223759235403,1.566588464681127,0.4559341468639752,2.4632215691361967,-3.6861284806793333,6.6774473913564405,2.2664493871364275,-3.391544932092952,2.264921990722655,-0.1858366745684222,0.46432709440677966,7.706056585748595,-3.2163115715423722,Stance
45049,-0.02,0.15,0.99,2.4,-1.11,0.75,0.02,0.14,0.93,0.6,-0.24,0.57,0.03,0.11,1.03,2.73,-1.37,1.16,0.0,0.06,0.92,4.03,3.46,0.18,0.02,0.12,0.94,0.47,0.92,1.46,0.04,0.11,0.92,1.24,1.22,1.59,1885.381585593361,911.6060618894816,0.5799741689828289,1.815785407499367,0.551219132273024,-0.5759574147290585,3.068662487785387,1.5110720640732447,-0.013004831839866563,1.5331443863989285,0.4116567378085124,2.503292616230727,-3.6830059534376822,6.7035600062771,2.297173248132712,-3.387140634993678,2.3180402899765693,-0.2039889526637865,0.46732470205200527,7.701542007270463,-3.2224689505344353,Stance
45053,-0.02,0.15,0.98,2.16,-1.28,0.59,0.03,0.14,0.92,0.62,-0.44,0.77,0.03,0.1,1.02,2.62,-1.25,1.4,0.01,0.06,0.92,4.22,3.46,0.27,0.02,0.11,0.94,0.51,0.75,1.36,0.03,0.12,0.92,1.41,1.16,1.66,1886.3097391172885,913.50359951879,0.5570892395459999,1.8199801199934744,0.5317019291116782,-0.6533954549429586,2.980601115953688,1.4791274394632044,-0.021487512423747725,1.497222272001704,0.36539108248498103,2.522967495661955,-3.6977159324965614,6.723637339251185,2.3296982212181665,-3.3783493882745006,2.359936164481953,-0.2236416686741568,0.47252824500354484,7.702267830676615,-3.228619340698861,Stance
45057,-0.03,0.14,0.97,2.29,-1.25,0.56,0.01,0.13,0.92,0.74,-0.38,0.52,0.03,0.1,1.02,2.92,-1.3,1.2,0.01,0.07,0.92,4.16,3.39,0.37,0.02,0.12,0.95,0.34,0.65,1.35,0.03,0.12,0.93,1.49,1.11,1.56,1889.262547145052,913.2593318937044,0.532518312162621,1.8301952546403752,0.5108257394215122,-0.7292463842261014,2.883021633923867,1.4602885202722058,-0.03180672635050996,1.4592733334201842,0.3169682719957849,2.5229943054680453,-3.7286628320820867,6.73829994774055,2.3591231168470648,-3.3659871531058334,2.3904268629657404,-0.24601227937964562,0.48026787234365875,7.70815487148311,-3.2347992982625753,Stance
45061,-0.03,0.14,0.97,2.45,-1.07,0.8,0.03,0.15,0.94,0.74,-0.28,0.6,0.03,0.1,1.02,3.05,-1.21,1.5,0.01,0.06,0.92,4.3,3.04,0.06,0.02,0.12,0.94,0.56,0.68,1.23,0.03,0.12,0.93,1.11,1.25,1.61,1888.5257004131868,913.0050084921398,0.5027460355586136,1.8459717941393685,0.48742145305338125,-0.8119452851131218,2.77816337821752,1.4525930193525716,-0.04653865308420548,1.4202087953775877,0.2661460132012637,2.5042845445299995,-3.7732786683231874,6.748986309017354,2.3782118152721226,-3.350642009676772,2.408957869386763,-0.27317196119192866,0.49021006081136526,7.7191512180824695,-3.2410525963161274,Stance
45065,-0.03,0.15,0.98,2.52,-1.3,0.53,0.02,0.14,0.94,0.79,-0.05,0.63,0.03,0.1,1.02,3.15,-1.27,1.49,0.01,0.07,0.92,3.9,3.18,0.18,0.02,0.11,0.94,0.5,0.73,1.27,0.03,0.13,0.92,1.47,1.27,1.56,1891.3754096874077,912.7861865315396,0.465382736693894,1.8655765022868753,0.4604901279912349,-0.9080900085166682,2.668712639959099,1.4536010474801486,-0.06823048956341012,1.3810894084095424,0.2125252457543749,2.4681559859597937,-3.8279739976050724,6.757958359938709,2.378344932924126,-3.3325565527950904,2.414876191138118,-0.30721920812156533,0.5014099933215224,7.735263093247824,-3.247427742520257,Stance
45069,-0.03,0.14,0.98,2.2,-1.32,0.31,0.02,0.14,0.93,0.4,-0.4,0.5,0.03,0.11,1.02,3.21,-1.22,1.23,0.02,0.07,0.92,3.9,3.11,0.14,0.02,0.12,0.94,0.59,0.54,1.27,0.04,0.12,0.92,1.39,1.34,1.48,1891.8808970160833,913.3592819048212,0.4191651648840462,1.8862891213971533,0.42926209627655,-1.0222548299038878,2.557666976613841,1.4600785382044597,-0.0989603743723202,1.3432589530438102,0.15562421727119546,2.417207984603523,-3.887837784297118,6.768342865601699,2.350739198220557,-3.3116802592508128,2.4078558971567823,-0.3499279307076376,0.5129227009609968,7.756565711167543,-3.2539735838252817,Stance
45073,-0.02,0.14,0.98,2.21,-1.56,0.58,0.01,0.14,0.93,0.93,-0.2,0.5,0.03,0.1,1.01,3.31,-1.27,1.48,0.01,0.06,0.91,3.89,2.63,0.27,0.02,0.13,0.93,0.61,0.59,1.21,0.04,0.13,0.92,1.18,1.39,1.57,1896.9780214151333,912.0299873544272,0.36441773534403143,1.904800366834024,0.39321543287929794,-1.1573707144981853,2.448558578381724,1.4678994968053218,-0.13970405554789359,1.3084701583724758,0.0952268622295153,2.3555600522692077,-3.9468973620310424,6.783456122089019,2.287499436225381,-3.287857670761999,2.387952065148855,-0.4029073137683379,0.5240423485085363,7.783200289194358,-3.2607358293142172,Stance
45077,-0.03,0.14,0.99,1.8,-1.84,0.24,0.02,0.14,0.93,0.54,-0.33,0.73,0.03,0.1,1.01,3.39,-1.13,1.31,0.01,0.06,0.92,3.91,2.56,0.33,0.02,0.12,0.94,0.45,0.46,1.18,0.03,0.13,0.92,1.08,1.31,1.3,1893.8233115203443,912.7354962431086,0.303248854692824,1.9174756594338767,0.3520677301984365,-1.314662042430733,2.3451815459116485,1.472501967553114,-0.1897987367232495,1.2787121606732264,0.03181362456225578,2.288118181779755,-3.9990557726789,6.806037966779237,2.1826994459274127,-3.2610513241561927,2.355393057695712,-0.4675504214670132,0.5338760979643576,7.815268414849223,-3.267755130223839,Stance
45081,-0.03,0.14,0.99,1.93,-1.74,0.37,0.01,0.13,0.93,0.6,-0.04,0.4,0.03,0.1,1.01,3.05,-1.03,1.37,0.01,0.05,0.92,3.54,2.35,0.44,0.02,0.12,0.94,0.45,0.57,1.02,0.03,0.13,0.93,0.96,1.59,1.37,1902.057952804342,911.3078419655358,0.23895609189698017,1.9205165630673928,0.3056269836846596,-1.492921950275624,2.250474455652704,1.4696979543651465,-0.24672967278816021,1.2560183070933353,-0.033208269333106784,2.2194348912177304,-4.039459994629205,6.837856106548254,2.0335280378676983,-3.231335729245419,2.310690199495952,-0.5445166394562483,0.5410542002054555,7.8529561791693805,-3.2750655485928197,Stance
45085,-0.02,0.14,0.99,1.74,-1.78,0.44,0.03,0.14,0.93,0.5,-0.12,0.53,0.03,0.11,1.01,2.69,-1.08,1.18,0.01,0.06,0.92,3.52,2.51,0.41,0.03,0.12,0.95,0.21,0.54,0.74,0.04,0.13,0.92,0.83,1.49,1.23,1894.8070824575057,911.0375366588776,0.17524457298266796,1.9103386843324297,0.253467448915883,-1.6879980633711136,2.165613635237435,1.4566149801783497,-0.30634159347011597,1.2425119626839667,-0.0977137684874053,2.1527859792549022,-4.065637585229754,6.879347017187109,1.8407679767715812,-3.1985810383979008,2.254835604227399,-0.6335037928579639,0.5440521367430297,7.896578259160902,-3.282694544759205,Stance
45089,-0.03,0.13,0.98,1.76,-1.65,0.49,0.01,0.14,0.93,0.52,-0.06,0.44,0.03,0.11,1.02,2.63,-0.91,1.18,0.02,0.05,0.91,3.28,2.58,0.26,0.02,0.12,0.94,0.37,0.26,0.84,0.03,0.13,0.92,0.93,1.47,1.36,1909.9375940986456,911.4201131315816,0.11571359535300557,1.8841583266402517,0.19478621511899855,-1.8927423276992121,2.090147429218725,1.4323978997324633,-0.363235061633423,1.2404746669166087,-0.15957160418938435,2.0897812912527742,-4.0777907998065155,6.9295541357255095,1.608231210709304,-3.1621416889277776,2.189242407972959,-0.733266720718015,0.5417973698570172,7.94613106154265,-3.2906647408625265,Stance
45093,-0.02,0.14,0.98,1.36,-1.89,0.57,0.02,0.16,0.94,0.42,-0.02,0.51,0.03,0.11,1.02,2.18,-1.05,1.16,0.02,0.05,0.93,2.84,2.62,0.19,0.03,0.12,0.94,-0.09,0.26,0.74,0.03,0.14,0.92,0.82,1.63,1.31,1906.8483611138363,912.0451105440072,0.06376542736468116,1.8404122288813727,0.1287222156990821,-2.0971273720411436,2.0230960463711063,1.3983064162927505,-0.41114231689337877,1.2518300538265124,-0.21729147579177505,2.0301137287287463,-4.078623763382428,6.986516477061366,1.341981775389532,-3.1207667077583605,2.1156315502177296,-0.8413444086110021,0.5341076061778172,8.00080679954055,-3.298995349957102,Stance
45097,-0.03,0.14,0.98,1.62,-1.44,0.73,0.01,0.14,0.94,-0.02,-0.18,0.69,0.03,0.11,1.02,1.79,-0.91,1.09,0.02,0.05,0.92,2.56,2.66,-0.02,0.03,0.13,0.94,-0.38,0.34,0.5,0.04,0.12,0.93,0.53,1.57,1.27,1891.438683363505,910.5626217415424,0.02266155229263584,1.779218661294933,0.05499950650924694,-2.2888774519250035,1.964387099179055,1.3572541414635444,-0.44378155995712865,1.2771237911945417,-0.2702350890777965,1.9709661796332696,-4.07326753050807,7.047769442701842,1.0498213254458866,-3.072726040299229,2.036165898765324,-0.9538680531168433,0.5218622475757028,8.05889861772279,-3.307701433586975,Stance
45101,-0.02,0.15,0.97,2.19,-1.02,0.63,0.02,0.15,0.93,0.08,-0.24,0.79,0.03,0.11,1.02,1.32,-1.01,0.86,0.01,0.05,0.92,2.26,2.17,0.0,0.02,0.12,0.94,-0.49,0.27,0.68,0.03,0.12,0.93,0.66,1.47,1.17,1909.6960339017703,909.6619573472176,-0.004905612522405899,1.7030693737528713,-0.025502249847812495,-2.4548123203737164,1.9157615920534437,1.3131435911013847,-0.4567452747646182,1.3148217360647838,-0.31882633761431245,1.9069943326891827,-4.06864730458536,7.110842955309022,0.7404757441416149,-3.0161459814626683,1.9536816591372255,-1.0660606604972527,0.5068262434102667,8.118224846721553,-3.316790449244448,Stance
45105,-0.02,0.14,0.97,2.2,-1.09,0.64,0.02,0.15,0.93,-0.52,-0.31,0.69,0.03,0.11,1.0,1.0,-0.8,0.76,0.01,0.04,0.92,2.04,2.14,-0.19,0.02,0.1,0.95,-0.21,0.57,0.67,0.03,0.12,0.93,0.31,1.15,0.93,1905.1625622613697,908.9782670344098,-0.017655564847543062,1.6171188269313321,-0.11058978752167474,-2.5823604467002252,1.880410716029412,1.2703107391565789,-0.44950151445603653,1.361182186706945,-0.36465907846593404,1.8323099458487004,-4.071507562275037,7.173496199243804,0.42236439436317386,-2.9494059099114356,1.87153504829632,-1.1732885075825417,0.49104291284746543,8.176873591079309,-3.3262570045352957,Stance
45109,-0.02,0.14,0.98,1.76,-1.05,0.69,0.02,0.15,0.93,-0.15,-0.1,0.77,0.02,0.11,1.02,0.71,-0.94,0.81,0.01,0.05,0.92,1.57,1.95,-0.31,0.02,0.1,0.94,0.08,0.88,0.5,0.03,0.12,0.92,0.52,0.8,0.77,1916.649860828375,906.8314878092774,-0.016547186547175567,1.5284467249538172,-0.1971524405912786,-2.661083589791736,1.861541574903651,1.2330803807058868,-0.42586957789649765,1.410762326749652,-0.4101140678410137,1.743388931234864,-4.086205073706836,7.233473650014004,0.10254331184880704,-2.8714559525399466,1.7931559545175693,-1.2721601078992788,0.47626527876127855,8.233619216356486,-3.336078207773803,Stance
45113,-0.03,0.14,0.99,1.5,-1.27,0.89,0.01,0.14,0.92,-0.21,-0.27,0.69,0.03,0.11,1.01,0.37,-0.52,0.52,0.02,0.04,0.92,1.41,1.81,-0.56,0.01,0.11,0.94,0.31,0.91,0.82,0.03,0.12,0.93,0.82,0.6,0.6,1915.703647950538,905.8626523147262,-0.005146754162137904,1.4443588897905744,-0.28199426334601635,-2.6846585764127546,1.8608405917133146,1.205101611914385,-0.3926585910861723,1.4577637582020855,-0.45784199095921113,1.640137716703335,-4.113816731678156,7.288271537288241,-0.21381055077398592,-2.782019969183024,1.7218179052786624,-1.3609968442748885,0.46394906031447686,8.287807751807904,-3.3462124729535323,Stance
45117,-0.02,0.14,0.99,1.47,-1.47,0.83,0.02,0.14,0.94,-0.61,-0.27,0.82,0.03,0.12,1.01,0.02,-0.59,0.56,0.01,0.04,0.92,1.4,2.06,-0.32,0.01,0.11,0.95,0.57,0.98,0.6,0.02,0.12,0.92,0.89,0.62,0.42,1923.6860479692195,907.3598636061142,0.011129054680676102,1.3705379442341303,-0.3627707104902228,-2.6532100987478704,1.8773697628392405,1.1884924224735174,-0.3574562203903405,1.4975418873575117,-0.5101729852792137,1.52477063769079,-4.152623459200316,7.335410270468864,-0.5235807950952196,-2.681498436016245,1.660515520171922,-1.4394366047463991,0.45548156084690034,8.33911401774302,-3.356604347628409,Stance
45121,-0.03,0.14,0.98,1.27,-1.48,1.0,0.01,0.14,0.94,-0.37,-0.34,0.61,0.03,0.12,1.01,-0.29,-0.44,0.33,0.01,0.05,0.91,1.82,2.26,-0.6,0.01,0.13,0.94,0.63,0.95,0.55,0.03,0.13,0.92,1.06,0.73,0.45,1924.606636242891,900.6913540817256,0.02660649675067894,1.3101178857288827,-0.43875545252373765,-2.5749269883627757,1.9073182721752862,1.1833584257288776,-0.3265163579529528,1.527373990693195,-0.5684289538315657,1.4004859563788954,-4.199321739563555,7.372985080962773,-0.8259369710241056,-2.570649954436155,1.6116089679285648,-1.5082081160829437,0.45203320158783467,8.387360644951034,-3.367196255242525,Stance
45125,-0.03,0.14,0.98,1.08,-1.56,0.8,0.02,0.14,0.93,-0.51,-0.3,0.75,0.03,0.12,1.02,-0.3,-0.42,0.48,0.01,0.05,0.92,2.39,2.41,-0.41,0.01,0.13,0.94,0.37,0.8,0.27,0.03,0.12,0.92,0.83,0.82,0.5,1932.0598607997151,902.5709610908052,0.03661087266045233,1.2640702468147935,-0.5111111666049674,-2.465826859422786,1.9449345923875028,1.187761161291063,-0.3034095748325888,1.546415624419136,-0.6328167512849069,1.2708745107487622,-4.250206718559839,7.4000579573923995,-1.1224706102209823,-2.450570931738407,1.5764146176686098,-1.5693889141178876,0.45412539894426496,8.432233353513869,-3.3779431655484404,Stance
45129,-0.02,0.14,0.98,0.76,-1.55,0.84,0.01,0.14,0.93,-0.3,-0.14,0.63,0.03,0.12,1.01,-0.47,-0.24,0.46,0.01,0.06,0.92,2.83,2.64,-0.29,0.01,0.12,0.95,0.09,0.83,0.31,0.03,0.13,0.91,0.89,0.71,0.5,1934.6636638674072,901.7222168579048,0.03775697373863942,1.232277199426921,-0.5824186897796463,-2.3474621261366893,1.984081562033066,1.1979086566634345,-0.28917889886668013,1.5551056776668564,-0.7030529889046443,1.1394091767397174,-4.301794449287754,7.416669076920078,-1.4166458377128983,-2.32305393990669,1.555122686065213,-1.626201272095127,0.4614271620191262,8.47288940503439,-3.3888231333961296,Stance
45133,-0.02,0.14,0.98,0.56,-1.49,0.81,0.02,0.14,0.94,-0.34,-0.43,0.85,0.03,0.11,1.01,-0.58,-0.21,0.27,0.01,0.06,0.92,3.26,2.67,-0.04,0.01,0.11,0.94,0.14,0.88,0.07,0.02,0.13,0.91,0.91,0.67,0.56,1936.8927632843493,901.1627302439704,0.027589864126228648,1.2142953497715903,-0.6557256262971113,-2.243499455904313,2.0197223866492804,1.2089389659242005,-0.2839642068476642,1.5544592003104831,-0.7790800493479203,1.008491037463845,-4.350917424909236,7.423527413158773,-1.7124381149454346,-2.190972307172908,1.5470101815448067,-1.6821941439009325,0.4728642305018182,8.507759925971566,-3.3998412163729803,Stance
